Wavelength,Intensity
403.0689655172414,2.9406060606060604
404.2241379310345,3.2163636363636368
405.37931034482756,3.173939393939394
406.5344827586207,3.7163636363636368
407.68965517241384,3.870909090909091
408.84482758620686,4.298181818181818
410.0,4.807272727272728
411.15517241379314,5.495151515151515
412.3103448275862,5.801212121212121
413.4655172413793,6.425454545454546
414.62068965517244,6.870909090909091
415.7758620689655,7.922424242424242
416.9310344827586,8.74060606060606
418.08620689655174,9.264848484848486
419.2413793103448,10.504242424242424
420.3965517241379,11.870909090909091
421.55172413793105,13.25878787878788
422.7068965517241,14.91939393939394
423.8620689655172,17.08
425.01724137931035,19.42848484848485
426.17241379310343,21.934545454545457
427.32758620689657,24.446666666666665
428.48275862068965,27.813333333333333
429.6379310344828,31.10727272727273
430.7931034482759,34.39212121212121
431.94827586206895,37.31030303030303
433.1034482758621,40.91636363636364
434.2586206896552,44.5739393939394
435.41379310344826,48.25878787878788
436.5689655172414,52.20121212121212
437.7241379310345,55.81636363636364
438.87931034482756,59.61636363636364
440.0344827586207,63.07090909090909
441.1896551724138,66.20727272727272
442.3448275862069,69.38
443.5,72.04969696969697
444.65517241379314,74.04666666666667
445.8103448275862,76.45272727272727
446.9655172413793,78.07090909090908
448.12068965517244,78.91030303030303
449.2758620689655,78.8860606060606
450.4310344827586,78.57393939393938
451.58620689655174,77.44969696969696
452.7413793103448,75.86181818181818
453.8965517241379,73.93454545454544
455.05172413793105,71.62242424242423
456.2068965517241,68.93454545454544
457.3620689655172,65.97696969696969
458.51724137931035,63.02242424242424
459.67241379310343,60.010303030303035
460.82758620689657,57.28
461.98275862068965,54.401212121212126
463.1379310344828,51.264848484848486
464.2931034482759,48.292121212121216
465.44827586206895,45.75878787878788
466.6034482758621,43.21030303030303
467.7586206896552,40.56787878787879
468.91379310344826,38.07090909090909
470.0689655172414,35.43454545454546
471.2241379310345,33.06181818181818
472.37931034482756,30.64060606060606
473.5344827586207,28.167878787878784
474.6896551724138,26.316363636363633
475.8448275862069,24.86181818181818
477.0,23.904242424242426
478.15517241379314,23.337575757575756
479.3103448275862,22.725454545454546
480.4655172413793,22.631515151515153
481.62068965517244,22.68
482.7758620689655,23.1769696969697
483.9310344827586,23.6830303030303
485.08620689655174,24.340606060606063
486.2413793103448,24.89818181818182
487.3965517241379,25.82242424242424
488.55172413793105,26.301212121212124
489.7068965517241,27.740606060606062
490.86206896551727,28.652727272727276
492.01724137931035,30.513333333333335
493.17241379310343,32.401212121212126
494.32758620689657,34.44969696969697
495.48275862068965,36.31939393939394
496.6379310344828,38.552727272727275
497.7931034482759,40.50727272727273
498.94827586206895,42.24666666666667
500.1034482758621,44.049696969696974
501.2586206896552,45.6739393939394
502.41379310344826,47.22545454545455
503.5689655172414,48.164848484848484
504.7241379310345,48.904242424242426
505.87931034482756,49.74666666666667
507.0344827586207,50.34060606060606
508.1896551724138,50.913333333333334
509.3448275862069,51.32242424242425
510.5,51.54363636363637
511.6551724137931,51.234545454545454
512.8103448275862,50.86484848484849
513.9655172413793,50.21939393939394
515.1206896551724,49.39818181818182
516.2758620689655,48.52848484848485
517.4310344827586,47.24666666666667
518.5862068965517,45.72545454545455
519.7413793103449,44.38
520.8965517241379,43.27090909090909
522.051724137931,41.983030303030304
523.2068965517242,40.552727272727275
524.3620689655172,38.69818181818182
525.5172413793103,37.010303030303035
526.6724137931035,35.483030303030304
527.8275862068965,34.10727272727273
528.9827586206897,32.583030303030306
530.1379310344828,31.292121212121216
531.2931034482758,29.940606060606058
532.448275862069,28.53151515151515
533.6034482758621,27.41939393939394
534.7586206896551,26.10121212121212
535.9137931034483,24.810303030303032
537.0689655172414,23.652727272727276
538.2241379310345,22.298181818181817
539.3793103448276,21.004242424242427
540.5344827586207,19.47090909090909
541.6896551724138,18.13757575757576
542.8448275862069,16.943636363636365
544.0,15.795151515151515
545.1551724137931,14.816363636363635
546.3103448275862,13.876969696969697
547.4655172413793,13.092121212121212
548.6206896551724,12.343636363636364
549.7758620689655,11.955757575757575
550.9310344827586,11.383030303030303
552.0862068965517,11.24060606060606
553.2413793103449,10.75878787878788
554.3965517241379,10.376969696969697
555.551724137931,9.946666666666667
556.7068965517242,9.473939393939395
557.8620689655172,9.104242424242424
559.0172413793103,9.116363636363637
560.1724137931035,9.283030303030303
561.3275862068965,9.222424242424243
562.4827586206897,9.567878787878788
563.6379310344828,9.773939393939393
564.7931034482758,10.458787878787879
565.948275862069,11.28
567.1034482758621,12.192121212121211
568.2586206896551,13.307272727272727
569.4137931034483,14.537575757575757
570.5689655172414,15.943636363636363
571.7241379310345,17.310303030303032
572.8793103448276,18.504242424242427
574.0344827586207,20.22242424242424
575.1896551724138,21.704242424242423
576.3448275862069,23.755757575757578
577.5,25.519393939393936
578.6551724137931,27.986060606060605
579.8103448275862,30.543636363636367
580.9655172413793,33.08909090909091
582.1206896551724,35.86484848484849
583.2758620689655,38.38606060606061
584.4310344827586,41.625454545454545
585.5862068965517,44.28909090909091
586.7413793103449,47.38909090909091
587.8965517241379,50.873939393939395
589.051724137931,54.25272727272728
590.2068965517242,57.95575757575758
591.3620689655172,62.440606060606065
592.5172413793103,66.90727272727273
593.6724137931035,71.81333333333333
594.8275862068965,76.69515151515151
595.9827586206897,82.9860606060606
597.1379310344828,89.70727272727272
598.2931034482758,96.21333333333332
599.448275862069,103.02242424242424
600.6034482758621,110.44363636363636
601.7586206896551,117.57393939393938
602.9137931034483,124.23454545454545
604.0689655172414,130.15878787878788
605.2241379310345,135.99818181818182
606.3793103448276,140.79515151515153
607.5344827586207,145.48000000000002
608.6896551724138,148.80424242424243
609.8448275862069,151.2830303030303
611.0,152.18
612.1551724137931,152.0951515151515
613.3103448275862,150.6921212121212
614.4655172413793,147.90727272727273
615.6206896551724,143.6648484848485
616.7758620689655,137.3648484848485
617.9310344827586,128.48303030303032
619.0862068965517,116.69515151515151
620.2413793103449,102.68303030303029
621.3965517241379,87.73757575757575
622.551724137931,75.75575757575757
623.7068965517242,64.12545454545455
624.8620689655172,54.125454545454545
626.0172413793103,45.84969696969697
627.1724137931035,38.91636363636364
628.3275862068965,32.622424242424245
629.4827586206897,26.843636363636364
630.6379310344828,22.64969696969697
631.7931034482758,18.413333333333334
632.948275862069,15.876969696969697
634.1034482758621,13.30121212121212
635.2586206896551,11.376969696969697
636.4137931034483,10.161818181818182
637.5689655172414,9.222424242424243
638.7241379310344,7.928484848484848
639.8793103448276,6.876969696969697
641.0344827586207,6.004242424242424
642.1896551724138,5.216363636363637
643.3448275862069,4.6860606060606065
644.5,4.449696969696969
645.6551724137931,4.176969696969697
646.8103448275862,3.913333333333333
647.9655172413793,3.498181818181818
649.1206896551724,2.967878787878788
650.2758620689655,2.8042424242424246
651.4310344827586,2.4284848484848487
652.5862068965517,2.2193939393939397
653.7413793103449,2.0527272727272727
654.8965517241379,1.873939393939394
656.051724137931,2.0042424242424244
657.2068965517242,1.7012121212121212
658.3620689655172,1.5466666666666669
659.5172413793103,1.6618181818181816
660.6724137931035,1.2466666666666666
661.8275862068965,1.3193939393939393
662.9827586206897,1.0042424242424244
664.1379310344828,0.9830303030303029
665.2931034482758,0.7648484848484847
666.448275862069,0.770909090909091
667.6034482758621,0.664848484848485
668.7586206896551,0.7345454545454544
669.9137931034483,0.5072727272727273
671.0689655172414,0.3224242424242423
672.2241379310344,0.2163636363636363
673.3793103448276,0.2466666666666666
